file_name,Tongue_darkred,Tongue_bluepurple,Tongue_nospecialcolor,Tongue_othercolor
0030-2.jpg,FALSE,FALSE,1,FALSE
0032-1.jpg,FALSE,FALSE,1,FALSE
0033-1.jpg,FALSE,FALSE,1,FALSE
0034-1.jpg,FALSE,FALSE,1,FALSE
0035-1.jpg,FALSE,FALSE,1,FALSE
0036-1.jpg,FALSE,FALSE,1,FALSE
0037-1.jpg,1,FALSE,FALSE,FALSE
0039-1.jpg,FALSE,FALSE,1,FALSE
0040-1.jpg,FALSE,FALSE,1,FALSE
0041-1.jpg,FALSE,FALSE,1,FALSE
0042-1.jpg,FALSE,FALSE,1,FALSE
0043-1.jpg,FALSE,FALSE,1,FALSE
0044-1.jpg,FALSE,FALSE,1,FALSE
0045-1.jpg,FALSE,FALSE,1,FALSE
0045-2.jpg,FALSE,FALSE,1,FALSE
0045-3.jpg,FALSE,FALSE,1,FALSE
0046-1.jpg,FALSE,FALSE,1,FALSE
0047-1.jpg,1,FALSE,1,FALSE
0048-1.jpg,1,FALSE,FALSE,FALSE
0049-1.jpg,FALSE,FALSE,1,FALSE
0050-1.jpg,FALSE,FALSE,1,FALSE
0051-1.jpg,FALSE,FALSE,1,FALSE
0052-1.jpg,FALSE,FALSE,1,FALSE
0053-1.jpg,FALSE,FALSE,1,FALSE
0054-1.jpg,FALSE,FALSE,1,FALSE
0055-1.jpg,FALSE,FALSE,1,FALSE
0056-1.jpg,FALSE,FALSE,1,FALSE
0057-1.jpg,FALSE,FALSE,1,FALSE
0058-1.jpg,1,FALSE,FALSE,FALSE
0059-1.jpg,1,FALSE,FALSE,FALSE
0060-1.jpg,FALSE,FALSE,1,FALSE
0061-1.jpg,1,FALSE,FALSE,FALSE
0062-1.jpg,FALSE,FALSE,1,FALSE
0063-1.jpg,FALSE,FALSE,1,FALSE
0064-1.jpg,FALSE,FALSE,1,FALSE
0065-1.jpg,FALSE,FALSE,1,FALSE
0066-1.jpg,1,FALSE,FALSE,FALSE
0067-1.jpg,FALSE,FALSE,1,FALSE
0068-1.jpg,FALSE,FALSE,1,FALSE
0069-1.jpg,FALSE,FALSE,1,FALSE
0070-1.jpg,1,FALSE,FALSE,FALSE
0071-1.jpg,1,FALSE,FALSE,FALSE
0072-1.jpg,1,FALSE,FALSE,FALSE
0073-1.jpg,FALSE,FALSE,1,FALSE
0074-1.jpg,FALSE,FALSE,1,FALSE
0075-1.jpg,1,FALSE,FALSE,FALSE
0076-1.jpg,FALSE,FALSE,1,FALSE
0077-1.jpg,1,FALSE,FALSE,FALSE
0078-1.jpg,FALSE,FALSE,1,FALSE
0079-1.jpg,1,FALSE,FALSE,FALSE
0080-1.jpg,FALSE,FALSE,1,FALSE
0081-1.jpg,FALSE,FALSE,1,FALSE
0082-1.jpg,FALSE,FALSE,1,FALSE
0083-1.jpg,FALSE,FALSE,1,FALSE
0084-1.jpg,FALSE,1,FALSE,FALSE
0085-4.jpg,FALSE,FALSE,1,FALSE
0086-1.jpg,FALSE,FALSE,1,FALSE
0087-1.jpg,FALSE,FALSE,1,FALSE
0088-1.jpg,FALSE,FALSE,1,FALSE
0089-1.jpg,FALSE,FALSE,1,FALSE
0090-1.jpg,FALSE,FALSE,1,FALSE
0091-1.jpg,FALSE,FALSE,1,FALSE
0092-1.jpg,FALSE,FALSE,1,FALSE
0093-1.jpg,FALSE,1,FALSE,FALSE
0094-1.jpg,FALSE,FALSE,1,FALSE
0095-1.jpg,FALSE,FALSE,1,FALSE
0096-1.jpg,FALSE,FALSE,1,FALSE
0097-2.jpg,FALSE,FALSE,1,FALSE
0098-1.jpg,FALSE,FALSE,1,FALSE
0099-1.jpg,1,FALSE,FALSE,FALSE
0100-1.jpg,FALSE,FALSE,1,FALSE
0101-1.jpg,FALSE,FALSE,1,FALSE
0102-1.jpg,1,FALSE,FALSE,FALSE
0103-1.jpg,FALSE,FALSE,1,FALSE
0104-1.jpg,1,FALSE,FALSE,FALSE
0105-1.jpg,FALSE,FALSE,1,FALSE
0106-1.jpg,1,FALSE,FALSE,FALSE
0107-1.jpg,FALSE,FALSE,1,FALSE
0108-1.jpg,FALSE,FALSE,1,FALSE
0109-1.jpg,FALSE,FALSE,1,FALSE
0110-1.jpg,FALSE,FALSE,1,FALSE
0111-1.jpg,FALSE,FALSE,1,FALSE
0112-1.jpg,FALSE,FALSE,1,FALSE
0112-2.jpg,FALSE,FALSE,1,FALSE
0113-1.jpg,FALSE,FALSE,1,FALSE
0114-1.jpg,FALSE,FALSE,1,FALSE
0115-1.jpg,FALSE,FALSE,1,FALSE
0116-1.jpg,FALSE,FALSE,1,FALSE
0117-1.jpg,FALSE,1,FALSE,FALSE
0118-1.jpg,FALSE,1,FALSE,FALSE
0119-1.jpg,FALSE,FALSE,1,FALSE
0120-1.jpg,FALSE,FALSE,1,FALSE
0121-1.jpg,FALSE,FALSE,1,FALSE
0122-1.jpg,FALSE,FALSE,1,FALSE
0123-1.jpg,FALSE,FALSE,1,FALSE
0124-1.jpg,FALSE,FALSE,1,FALSE
0125-1.jpg,FALSE,FALSE,1,FALSE
0126-1.jpg,FALSE,FALSE,1,FALSE
0127-1.jpg,FALSE,FALSE,1,FALSE
0128-1.jpg,FALSE,1,FALSE,FALSE
0129-1.jpg,FALSE,FALSE,1,FALSE
0130-1.jpg,FALSE,FALSE,1,FALSE
0131-1.jpg,FALSE,FALSE,1,FALSE
0133-1.jpg,FALSE,FALSE,1,FALSE
0134-1.jpg,FALSE,FALSE,1,FALSE
0135-1.jpg,FALSE,FALSE,1,FALSE
0136-1.jpg,FALSE,1,FALSE,FALSE
0137-1.jpg,FALSE,FALSE,1,FALSE
0138-1.jpg,FALSE,FALSE,1,FALSE
0139-1.jpg,FALSE,FALSE,1,FALSE
0140-1.jpg,FALSE,FALSE,1,FALSE
0141-1.jpg,FALSE,FALSE,1,FALSE
0142-1.jpg,FALSE,FALSE,1,FALSE
0143-1.jpg,1,FALSE,FALSE,FALSE
0144-1.jpg,FALSE,FALSE,1,FALSE
0145-1.jpg,FALSE,FALSE,1,FALSE
0151-1.jpg,FALSE,FALSE,1,FALSE
0152-1.jpg,1,FALSE,FALSE,FALSE
0153-1.jpg,FALSE,FALSE,1,FALSE
0154-1.jpg,FALSE,1,FALSE,FALSE
0155-1.jpg,FALSE,FALSE,1,FALSE
0156-1.jpg,FALSE,FALSE,1,FALSE
0157-1.jpg,FALSE,FALSE,1,FALSE
0158-1.jpg,FALSE,FALSE,1,FALSE
0159-1.jpg,FALSE,FALSE,1,FALSE
0160-1.jpg,FALSE,FALSE,1,FALSE
0161-1.jpg,FALSE,FALSE,1,FALSE
0162-1.jpg,FALSE,FALSE,1,FALSE
0163-1.jpg,FALSE,FALSE,1,FALSE
0164-1.jpg,FALSE,FALSE,1,FALSE
0165-1.jpg,FALSE,FALSE,1,FALSE
0166-1.jpg,FALSE,FALSE,1,FALSE
0167-1.jpg,FALSE,FALSE,1,FALSE
0168-1.jpg,FALSE,FALSE,1,FALSE
0169-1.jpg,1,FALSE,FALSE,FALSE
0170-1.jpg,FALSE,FALSE,1,FALSE
0171-1.jpg,FALSE,FALSE,1,FALSE
0172-1.jpg,FALSE,FALSE,1,FALSE
0173-1.jpg,FALSE,FALSE,1,FALSE
0174-1.jpg,FALSE,FALSE,1,FALSE
0175-1.jpg,FALSE,FALSE,1,FALSE
0182-1.jpg,FALSE,FALSE,1,FALSE
0183-1.jpg,FALSE,FALSE,1,FALSE
0184-1.jpg,FALSE,FALSE,1,FALSE
0185-1.jpg,FALSE,1,FALSE,FALSE
0186-1.jpg,FALSE,1,FALSE,FALSE
0187-1.jpg,FALSE,1,FALSE,FALSE
0188-1.jpg,FALSE,FALSE,1,FALSE
0189-1.jpg,FALSE,FALSE,1,FALSE
0190-1.jpg,FALSE,FALSE,1,FALSE
0191-1.jpg,FALSE,FALSE,1,FALSE
0192-1.jpg,FALSE,FALSE,1,FALSE
0267-1.jpg,FALSE,FALSE,1,FALSE
0268-1.jpg,FALSE,FALSE,1,FALSE
0269-1.jpg,FALSE,FALSE,1,FALSE
0270-1.jpg,FALSE,FALSE,1,FALSE
0271-1.jpg,1,FALSE,FALSE,FALSE
0272-1.jpg,FALSE,FALSE,1,FALSE
0273-1.jpg,FALSE,FALSE,1,FALSE
0274-1.jpg,FALSE,FALSE,1,FALSE
0275-1.jpg,1,FALSE,FALSE,FALSE
0276-1.jpg,FALSE,FALSE,1,FALSE
0277-1.jpg,FALSE,FALSE,1,FALSE
0278-1.jpg,FALSE,FALSE,1,FALSE
0279-1.jpg,1,FALSE,FALSE,FALSE
0280-1.jpg,FALSE,FALSE,1,FALSE
0281-1.jpg,FALSE,FALSE,1,FALSE
0282-1.jpg,FALSE,FALSE,1,FALSE
0283-1.jpg,FALSE,FALSE,1,FALSE
0284-1.jpg,1,FALSE,FALSE,FALSE
0285-1.jpg,FALSE,FALSE,1,FALSE
0286-1.jpg,FALSE,FALSE,1,FALSE
0287-1.jpg,FALSE,FALSE,1,FALSE
0288-1.jpg,FALSE,FALSE,1,FALSE
0289-1.jpg,FALSE,FALSE,1,FALSE
0290-1.jpg,FALSE,FALSE,1,FALSE
0291-1.jpg,FALSE,FALSE,1,FALSE
0292-1.jpg,FALSE,FALSE,1,FALSE
0293-1.jpg,FALSE,FALSE,1,FALSE
0294-1.jpg,FALSE,FALSE,1,FALSE
0295-1.jpg,1,FALSE,FALSE,FALSE
0296-1.jpg,1,FALSE,FALSE,FALSE
0448-1.jpg,FALSE,FALSE,1,FALSE
0449-1.jpg,FALSE,FALSE,1,FALSE
0450-2.jpg,FALSE,FALSE,1,FALSE
0451-1.jpg,FALSE,FALSE,1,FALSE
0452-1.jpg,FALSE,FALSE,1,FALSE
0453-1.jpg,FALSE,FALSE,1,FALSE
0454-1.jpg,FALSE,FALSE,1,FALSE
0455-1.jpg,1,FALSE,FALSE,FALSE
0456-1.jpg,FALSE,FALSE,1,FALSE
0457-1.jpg,FALSE,FALSE,1,FALSE
0458-1.jpg,FALSE,FALSE,1,FALSE
0459-1.jpg,FALSE,FALSE,1,FALSE
0460-1.jpg,FALSE,FALSE,1,FALSE
0461-1.jpg,FALSE,FALSE,1,FALSE
0462-1.jpg,FALSE,FALSE,1,FALSE
0463-1.jpg,FALSE,FALSE,1,FALSE
0464-1.jpg,FALSE,FALSE,1,FALSE
0465-1.jpg,1,FALSE,FALSE,FALSE
0466-1.jpg,FALSE,FALSE,1,FALSE
0467-1.jpg,FALSE,FALSE,1,FALSE
0468-1.jpg,FALSE,FALSE,1,FALSE
0469-1.jpg,FALSE,FALSE,1,FALSE
0470-1.jpg,FALSE,FALSE,1,FALSE
0471-1.jpg,FALSE,FALSE,1,FALSE
0472-1.jpg,FALSE,FALSE,1,FALSE
0473-1.jpg,FALSE,FALSE,1,FALSE
0474-1.jpg,FALSE,FALSE,1,FALSE
0475-1.jpg,FALSE,FALSE,1,FALSE
0476-1.jpg,FALSE,FALSE,1,FALSE
0477-1.jpg,FALSE,FALSE,1,FALSE
0478-1.jpg,FALSE,FALSE,1,FALSE
0479-1.jpg,FALSE,FALSE,1,FALSE
0480-1.jpg,FALSE,FALSE,1,FALSE
0481-1.jpg,FALSE,FALSE,1,FALSE
0482-1.jpg,FALSE,FALSE,1,FALSE
0483-1.jpg,FALSE,FALSE,1,FALSE
0484-1.jpg,FALSE,FALSE,1,FALSE
0485-1.jpg,FALSE,FALSE,1,FALSE
0486-1.jpg,FALSE,FALSE,1,FALSE
0487-1.jpg,FALSE,FALSE,1,FALSE
0488-1.jpg,FALSE,FALSE,1,FALSE
0489-1.jpg,FALSE,FALSE,1,FALSE
0490-1.jpg,FALSE,FALSE,1,FALSE
0491-1.jpg,FALSE,FALSE,1,FALSE
0492-1.jpg,FALSE,1,FALSE,FALSE
0493-1.jpg,FALSE,FALSE,1,FALSE
0494-1.jpg,FALSE,FALSE,1,FALSE
0495-1.jpg,FALSE,FALSE,1,FALSE
0496-1.jpg,FALSE,FALSE,1,FALSE
0497-1.jpg,FALSE,FALSE,1,FALSE
0498-2.jpg,FALSE,1,FALSE,FALSE
0499-1.jpg,FALSE,FALSE,1,FALSE
0500-1.jpg,FALSE,FALSE,1,FALSE
0501-1.jpg,FALSE,1,FALSE,FALSE
0502-1.jpg,FALSE,FALSE,1,FALSE
0503-1.jpg,FALSE,FALSE,1,FALSE
0504-1.jpg,FALSE,FALSE,1,FALSE
0505-1.jpg,FALSE,FALSE,1,FALSE
0506-1.jpg,FALSE,FALSE,1,FALSE
0507-1.jpg,FALSE,FALSE,1,FALSE
0508-1.jpg,FALSE,1,FALSE,FALSE
0509-1.jpg,FALSE,FALSE,1,FALSE
0510-1.jpg,FALSE,FALSE,1,FALSE
0511-1.jpg,FALSE,1,FALSE,FALSE
0512-1.jpg,FALSE,FALSE,1,FALSE
0513-1.jpg,FALSE,FALSE,1,FALSE
0514-1.jpg,FALSE,FALSE,1,FALSE
0515-1.jpg,FALSE,FALSE,1,FALSE
0516-1.jpg,FALSE,1,FALSE,FALSE
0517-1.jpg,FALSE,1,FALSE,FALSE
0571-1.jpg,1,FALSE,FALSE,FALSE
0572-1.jpg,FALSE,FALSE,1,FALSE
0573-1.jpg,FALSE,FALSE,1,FALSE
0574-1.jpg,FALSE,FALSE,1,FALSE
0575-1.jpg,FALSE,FALSE,1,FALSE
0576-1.jpg,FALSE,FALSE,1,FALSE
0577-1.jpg,FALSE,FALSE,1,FALSE
0578-1.jpg,1,FALSE,FALSE,FALSE
0579-1.jpg,FALSE,FALSE,1,FALSE
0580-1.jpg,FALSE,FALSE,1,FALSE
0581-1.jpg,FALSE,FALSE,1,FALSE
0582-1.jpg,FALSE,FALSE,1,FALSE
0583-1.jpg,FALSE,FALSE,1,FALSE
0584-1.jpg,FALSE,FALSE,1,FALSE
0585-1.jpg,FALSE,FALSE,1,FALSE
0586-1.jpg,FALSE,FALSE,1,FALSE
0587-1.jpg,FALSE,FALSE,1,FALSE
0588-1.jpg,FALSE,FALSE,1,FALSE
0589-1.jpg,FALSE,FALSE,1,FALSE
0590-1.jpg,FALSE,FALSE,1,FALSE
0591-1.jpg,FALSE,FALSE,1,FALSE
0592-1.jpg,FALSE,FALSE,1,FALSE
0593-1.jpg,FALSE,FALSE,1,FALSE
0594-1.jpg,FALSE,FALSE,1,FALSE
0595-1.jpg,FALSE,FALSE,1,FALSE
0596-1.jpg,FALSE,FALSE,1,FALSE
0597-1.jpg,FALSE,FALSE,1,FALSE
0598-1.jpg,FALSE,FALSE,1,FALSE
0599-1.jpg,FALSE,FALSE,1,FALSE
0600-1.jpg,FALSE,FALSE,1,FALSE
0748-1.jpg,FALSE,FALSE,1,FALSE
0749-1.jpg,FALSE,FALSE,1,FALSE
0750-1.jpg,FALSE,FALSE,1,FALSE
0751-1.jpg,FALSE,FALSE,1,FALSE
0752-1.jpg,FALSE,FALSE,1,FALSE
0753-1.jpg,FALSE,FALSE,1,FALSE
0754-1.jpg,FALSE,FALSE,1,FALSE
0755-1.jpg,FALSE,FALSE,1,FALSE
0756-1.jpg,FALSE,FALSE,1,FALSE
0757-1.jpg,FALSE,FALSE,1,FALSE
0758-1.jpg,FALSE,FALSE,1,FALSE
0759-1.jpg,FALSE,FALSE,1,FALSE
0760-1.jpg,FALSE,FALSE,1,FALSE
0761-1.jpg,FALSE,FALSE,1,FALSE
0762-1.jpg,FALSE,FALSE,1,FALSE
0763-1.jpg,FALSE,FALSE,1,FALSE
0764-1.jpg,FALSE,FALSE,1,FALSE
0765-1.jpg,FALSE,FALSE,1,FALSE
0766-1.jpg,FALSE,FALSE,1,FALSE
0767-1.jpg,FALSE,FALSE,1,FALSE
0768-1.jpg,FALSE,FALSE,1,FALSE
0769-1.jpg,FALSE,FALSE,1,FALSE
0770-1.jpg,1,FALSE,FALSE,FALSE
0771-1.jpg,1,FALSE,FALSE,FALSE
0772-1.jpg,FALSE,FALSE,1,FALSE
0773-1.jpg,FALSE,FALSE,1,FALSE
0774-1.jpg,FALSE,FALSE,1,FALSE
0775-1.jpg,FALSE,FALSE,1,FALSE
0776-1.jpg,FALSE,FALSE,1,FALSE
0777-2.jpg,1,FALSE,FALSE,FALSE
0778-1.jpg,FALSE,FALSE,1,FALSE
0779-1.jpg,FALSE,1,FALSE,FALSE
0780-1.jpg,FALSE,FALSE,1,FALSE
0781-1.jpg,FALSE,FALSE,1,FALSE
0782-1.jpg,FALSE,FALSE,1,FALSE
0783-1.jpg,1,FALSE,FALSE,FALSE
0784-1.jpg,FALSE,FALSE,1,FALSE
0785-1.jpg,FALSE,FALSE,1,FALSE
0786-1.jpg,FALSE,FALSE,1,FALSE
0787-1.jpg,1,FALSE,FALSE,FALSE
0788-1.jpg,FALSE,FALSE,1,FALSE
0789-1.jpg,FALSE,1,FALSE,FALSE
0790-1.jpg,FALSE,FALSE,1,FALSE
0791-1.jpg,FALSE,FALSE,1,FALSE
0792-1.jpg,FALSE,FALSE,1,FALSE
0793-1.jpg,FALSE,FALSE,1,FALSE
0794-1.jpg,FALSE,FALSE,1,FALSE
0795-1.jpg,FALSE,FALSE,1,FALSE
0796-1.jpg,FALSE,FALSE,1,FALSE
0797-1.jpg,FALSE,FALSE,1,FALSE
0798-1.jpg,FALSE,FALSE,1,FALSE
0799-1.jpg,1,FALSE,FALSE,FALSE
0800-1.jpg,FALSE,FALSE,1,FALSE
0801-1.jpg,FALSE,FALSE,1,FALSE
0802-1.jpg,FALSE,FALSE,1,FALSE
0803-1.jpg,FALSE,FALSE,1,FALSE
0804-1.jpg,FALSE,1,FALSE,FALSE
0805-1.jpg,1,FALSE,FALSE,FALSE
0806-1.jpg,FALSE,1,FALSE,FALSE
0807-1.jpg,FALSE,FALSE,1,FALSE
0808-1.jpg,FALSE,FALSE,1,FALSE
0809-1.jpg,1,FALSE,FALSE,FALSE
0810-1.jpg,FALSE,FALSE,1,FALSE
0811-1.jpg,FALSE,FALSE,1,FALSE
0812-1.jpg,1,FALSE,FALSE,FALSE
0813-1.jpg,FALSE,FALSE,1,FALSE
0814-1.jpg,FALSE,FALSE,1,FALSE
0815-1.jpg,FALSE,FALSE,1,FALSE
0816-1.jpg,1,FALSE,FALSE,FALSE
0817-1.jpg,FALSE,FALSE,1,FALSE
0818-1.jpg,FALSE,FALSE,1,FALSE
0819-1.jpg,FALSE,FALSE,1,FALSE
0820-1.jpg,FALSE,FALSE,1,FALSE
0821-1.jpg,FALSE,FALSE,1,FALSE
0822-1.jpg,FALSE,FALSE,1,FALSE
0823-1.jpg,1,FALSE,FALSE,FALSE
0824-1.jpg,FALSE,FALSE,1,FALSE
0825-1.jpg,FALSE,FALSE,1,FALSE
0826-1.jpg,FALSE,FALSE,1,FALSE
0827-1.jpg,FALSE,FALSE,1,FALSE
0828-1.jpg,FALSE,1,FALSE,FALSE
0829-1.jpg,FALSE,FALSE,1,FALSE
0830-1.jpg,FALSE,FALSE,1,FALSE
0831-1.jpg,1,FALSE,FALSE,FALSE
0832-1.jpg,FALSE,FALSE,1,FALSE
0833-1.jpg,FALSE,FALSE,1,FALSE
0834-1.jpg,FALSE,FALSE,1,FALSE
0835-1.jpg,1,FALSE,FALSE,FALSE
0836-1.jpg,FALSE,FALSE,1,FALSE
0837-1.jpg,FALSE,FALSE,1,FALSE
0838-1.jpg,1,FALSE,1,FALSE
0839-1.jpg,FALSE,FALSE,1,FALSE
0840-1.jpg,FALSE,1,FALSE,FALSE
0841-1.jpg,1,FALSE,FALSE,FALSE
0842-1.jpg,FALSE,FALSE,1,FALSE
0843-1.jpg,FALSE,FALSE,1,FALSE
0844-1.jpg,FALSE,FALSE,1,FALSE
0845-1.jpg,FALSE,FALSE,1,FALSE
0846-1.jpg,1,FALSE,FALSE,FALSE
0847-1.jpg,1,FALSE,FALSE,FALSE
0848-1.jpg,1,FALSE,FALSE,FALSE
0849-1.jpg,1,FALSE,FALSE,FALSE
0850-1.jpg,FALSE,FALSE,1,FALSE
0851-1.jpg,1,FALSE,FALSE,FALSE
0852-1.jpg,1,FALSE,FALSE,FALSE
0853-1.jpg,FALSE,FALSE,1,FALSE
0854-1.jpg,1,FALSE,FALSE,FALSE
0855-1.jpg,FALSE,FALSE,1,FALSE
0856-1.jpg,FALSE,FALSE,1,FALSE
0857-1.jpg,1,FALSE,FALSE,FALSE
0858-1.jpg,FALSE,FALSE,1,FALSE
0859-1.jpg,1,FALSE,FALSE,FALSE
0860-1.jpg,1,FALSE,FALSE,FALSE
0861-1.jpg,1,FALSE,FALSE,FALSE
0862-1.jpg,FALSE,FALSE,1,FALSE
0863-1.jpg,FALSE,FALSE,1,FALSE
0864-1.jpg,FALSE,FALSE,1,FALSE
0865-1.jpg,FALSE,FALSE,1,FALSE
0866-1.jpg,FALSE,FALSE,1,FALSE
0867-1.jpg,1,FALSE,FALSE,FALSE
0868-1.jpg,FALSE,FALSE,1,FALSE
0869-4.jpg,1,FALSE,FALSE,FALSE
0870-1.jpg,1,FALSE,FALSE,FALSE
0871-1.jpg,FALSE,FALSE,1,FALSE
0872-1.jpg,1,FALSE,FALSE,FALSE
0873-1.jpg,1,FALSE,FALSE,FALSE
0874-1.jpg,FALSE,FALSE,1,FALSE
0875-1.jpg,FALSE,FALSE,1,FALSE
0876-1.jpg,1,FALSE,FALSE,FALSE
0877-1.jpg,FALSE,FALSE,1,FALSE
0878-1.jpg,FALSE,FALSE,1,FALSE
0879-1.jpg,1,FALSE,FALSE,FALSE
0880-1.jpg,FALSE,FALSE,1,FALSE
0881-1.jpg,1,FALSE,FALSE,FALSE
0882-1.jpg,FALSE,FALSE,1,FALSE
0883-1.jpg,FALSE,FALSE,1,FALSE
0884-1.jpg,FALSE,FALSE,1,FALSE
0885-1.jpg,1,FALSE,FALSE,FALSE
0886-1.jpg,FALSE,FALSE,1,FALSE
0887-1.jpg,FALSE,FALSE,1,FALSE
0888-1.jpg,FALSE,1,FALSE,FALSE
0889-1.jpg,1,FALSE,FALSE,FALSE
0890-1.jpg,1,FALSE,FALSE,FALSE
0891-1.jpg,1,FALSE,FALSE,FALSE
0892-1.jpg,FALSE,FALSE,1,FALSE
0893-1.jpg,FALSE,FALSE,1,FALSE
0894-1.jpg,1,FALSE,FALSE,FALSE
0895-1.jpg,FALSE,FALSE,1,FALSE
0896-1.jpg,1,FALSE,FALSE,FALSE
0897-1_calibrated.jpg,1,FALSE,FALSE,FALSE
0899-1_calibrated.jpg,FALSE,FALSE,1,FALSE
0900-1_calibrated.jpg,1,FALSE,FALSE,FALSE
0901-1_calibrated.jpg,FALSE,FALSE,1,FALSE
0902-1_calibrated.jpg,FALSE,FALSE,1,FALSE
0903-1_calibrated.jpg,FALSE,FALSE,1,FALSE
0904-1_calibrated.jpg,FALSE,FALSE,1,FALSE
0905-1_calibrated.jpg,1,FALSE,FALSE,FALSE
0906-1_calibrated.jpg,1,FALSE,FALSE,FALSE
0907-1_calibrated.jpg,FALSE,FALSE,1,FALSE
0908-1_calibrated.jpg,1,FALSE,FALSE,FALSE
0909-1_calibrated.jpg,FALSE,FALSE,1,FALSE
0910-1_calibrated.jpg,FALSE,FALSE,1,FALSE
0911-1_calibrated.jpg,FALSE,FALSE,1,FALSE
0912-1_calibrated.jpg,FALSE,FALSE,1,FALSE
0913-1_calibrated.jpg,FALSE,FALSE,1,FALSE
0914-1_calibrated.jpg,FALSE,FALSE,1,FALSE
0915-1_calibrated.jpg,1,FALSE,FALSE,FALSE
0916-1_calibrated.jpg,FALSE,FALSE,1,FALSE
0917-1_calibrated.jpg,FALSE,FALSE,1,FALSE
0918-1_calibrated.jpg,FALSE,FALSE,1,FALSE
0919-1_calibrated.jpg,FALSE,1,FALSE,FALSE
0920-1_calibrated.jpg,FALSE,FALSE,1,FALSE
0921-1_calibrated.jpg,FALSE,FALSE,1,FALSE
0922-1_calibrated.jpg,1,FALSE,FALSE,FALSE
0923-1_calibrated.jpg,FALSE,FALSE,1,FALSE
0924-1_calibrated.jpg,1,FALSE,FALSE,FALSE
0925-1_calibrated.jpg,1,FALSE,FALSE,FALSE
0926-1_calibrated.jpg,FALSE,FALSE,1,FALSE
0927-1_calibrated.jpg,1,FALSE,FALSE,FALSE
1018-1_calibrated.jpg,FALSE,FALSE,1,FALSE
1019-1_calibrated.jpg,FALSE,FALSE,1,FALSE
1020-1_calibrated.jpg,FALSE,FALSE,1,FALSE
1021-1_calibrated.jpg,FALSE,FALSE,1,FALSE
1022-1_calibrated.jpg,FALSE,FALSE,1,FALSE
1023-1_calibrated.jpg,FALSE,FALSE,1,FALSE
1024-1_calibrated.jpg,FALSE,FALSE,1,FALSE
1025-1_calibrated.jpg,FALSE,FALSE,1,FALSE
1026-1_calibrated.jpg,FALSE,FALSE,1,FALSE
1027-1_calibrated.jpg,FALSE,FALSE,1,FALSE
1028-1_calibrated.jpg,FALSE,FALSE,1,FALSE
1029-1_calibrated.jpg,FALSE,FALSE,1,FALSE
1030-1_calibrated.jpg,FALSE,FALSE,1,FALSE
1031-1_calibrated.jpg,FALSE,FALSE,1,FALSE
1032-1_calibrated.jpg,FALSE,FALSE,1,FALSE
1033-1_calibrated.jpg,1,FALSE,FALSE,FALSE
1034-1_calibrated.jpg,FALSE,FALSE,1,FALSE
1035-1_calibrated.jpg,FALSE,FALSE,1,FALSE
1036-1_calibrated.jpg,FALSE,1,FALSE,FALSE
1037-1_calibrated.jpg,FALSE,FALSE,1,FALSE
1038-1_calibrated.jpg,FALSE,FALSE,1,FALSE
1039-1_calibrated.jpg,FALSE,FALSE,1,FALSE
